image_path,label
valid\Potato___healthy\46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL 1850_flipTB.JPG,Potato___healthy
valid\Potato___healthy\4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL 1850_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410.JPG,Potato___healthy
valid\Potato___healthy\4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410_180deg.JPG,Potato___healthy
valid\Potato___healthy\4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410_newGRR.JPG,Potato___healthy
valid\Potato___healthy\4bbccfb6-5720-4c80-9b37-0c3ed8999c9f___RS_HL 1791_270deg.JPG,Potato___healthy
valid\Potato___healthy\4bbccfb6-5720-4c80-9b37-0c3ed8999c9f___RS_HL 1791_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779.JPG,Potato___healthy
valid\Potato___healthy\51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779_flipTB.JPG,Potato___healthy
valid\Potato___healthy\51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL 5369_90deg.JPG,Potato___healthy
valid\Potato___healthy\533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL 5369_newGGR.JPG,Potato___healthy
valid\Potato___healthy\54f86311-9d76-421b-b401-0b02f6e738a5___RS_HL 4172_flipLR.JPG,Potato___healthy
valid\Potato___healthy\54f86311-9d76-421b-b401-0b02f6e738a5___RS_HL 4172_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\54f86311-9d76-421b-b401-0b02f6e738a5___RS_HL 4172_newGRR.JPG,Potato___healthy
valid\Potato___healthy\56ae1281-5ee5-4f2a-8678-c2e4491878c6___RS_HL 1869_270deg.JPG,Potato___healthy
valid\Potato___healthy\56ae1281-5ee5-4f2a-8678-c2e4491878c6___RS_HL 1869_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\57c2663b-5d1d-4476-b067-38b2149c3b2d___RS_HL 1796_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\57c2663b-5d1d-4476-b067-38b2149c3b2d___RS_HL 1796_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\57e24d88-fd01-4422-b8b5-d688d2296184___RS_HL 5401_90deg.JPG,Potato___healthy
valid\Potato___healthy\57e24d88-fd01-4422-b8b5-d688d2296184___RS_HL 5401_flipLR.JPG,Potato___healthy
valid\Potato___healthy\57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897_180deg.JPG,Potato___healthy
valid\Potato___healthy\57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897_270deg.JPG,Potato___healthy
valid\Potato___healthy\57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897_flipTB.JPG,Potato___healthy
valid\Potato___healthy\57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\58a98860-86d8-41e7-9f8c-cc2ca5e90012___RS_HL 1758_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\58a98860-86d8-41e7-9f8c-cc2ca5e90012___RS_HL 1758_newGRR.JPG,Potato___healthy
valid\Potato___healthy\5a3fc4bb-a78c-4276-8934-f0b037ffb860___RS_HL 5412_flipLR.JPG,Potato___healthy
valid\Potato___healthy\5a3fc4bb-a78c-4276-8934-f0b037ffb860___RS_HL 5412_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\5cb360dd-5c17-4c57-b31d-97cd8dd8d0bd___RS_HL 1797_flipLR.JPG,Potato___healthy
valid\Potato___healthy\5cb360dd-5c17-4c57-b31d-97cd8dd8d0bd___RS_HL 1797_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\5d505af8-3f73-4781-980c-a4a696a04550___RS_HL 1934_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\5d505af8-3f73-4781-980c-a4a696a04550___RS_HL 1934_newGRR.JPG,Potato___healthy
valid\Potato___healthy\5df30492-0b54-474d-8883-bba9474ca88f___RS_HL 1801_270deg.JPG,Potato___healthy
valid\Potato___healthy\5df30492-0b54-474d-8883-bba9474ca88f___RS_HL 1801_flipLR.JPG,Potato___healthy
valid\Potato___healthy\5df30492-0b54-474d-8883-bba9474ca88f___RS_HL 1801_newGGR.JPG,Potato___healthy
valid\Potato___healthy\5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL 1965_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762.JPG,Potato___healthy
valid\Potato___healthy\5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762_180deg.JPG,Potato___healthy
valid\Potato___healthy\5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762_flipLR.JPG,Potato___healthy
valid\Potato___healthy\60e9a878-13e0-4345-964c-fd807cd20bbb___RS_HL 1876_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\60e9a878-13e0-4345-964c-fd807cd20bbb___RS_HL 1876_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\61b05f0a-14bc-4c8f-a256-57c8b8898d8c___RS_HL 1769_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\61b8a692-91d8-40f5-a4a4-4d910875a638___RS_HL 1966.JPG,Potato___healthy
valid\Potato___healthy\61b8a692-91d8-40f5-a4a4-4d910875a638___RS_HL 1966_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\683b04ad-7941-4819-9965-ba32c725eb22___RS_HL 1861_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\6f4b9acd-f34d-4771-a6bc-2001de2dd1d3___RS_HL 1898_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\6f4b9acd-f34d-4771-a6bc-2001de2dd1d3___RS_HL 1898_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\71c06efe-089f-49b3-beed-095bd7640e32___RS_HL 1947_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\71c06efe-089f-49b3-beed-095bd7640e32___RS_HL 1947_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL 1885_180deg.JPG,Potato___healthy
valid\Potato___healthy\750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL 1885_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL 1885_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL 1885_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL 1885_newGRR.JPG,Potato___healthy
valid\Potato___healthy\762672f4-17e6-4fd6-84f1-3bcb091b3ca5___RS_HL 5417_flipTB.JPG,Potato___healthy
valid\Potato___healthy\762672f4-17e6-4fd6-84f1-3bcb091b3ca5___RS_HL 5417_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\762672f4-17e6-4fd6-84f1-3bcb091b3ca5___RS_HL 5417_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL 1759_flipLR.JPG,Potato___healthy
valid\Potato___healthy\774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL 1759_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL 1759_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL 1759_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL 4185_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881.JPG,Potato___healthy
valid\Potato___healthy\799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881_flipLR.JPG,Potato___healthy
valid\Potato___healthy\799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\7bfda067-6e35-4af5-a9c4-4b3b5f357871___RS_HL 1813_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863_180deg.JPG,Potato___healthy
valid\Potato___healthy\7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863_newGRR.JPG,Potato___healthy
valid\Potato___healthy\7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921.JPG,Potato___healthy
valid\Potato___healthy\7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921_180deg.JPG,Potato___healthy
valid\Potato___healthy\7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921_newGRR.JPG,Potato___healthy
valid\Potato___healthy\7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827_90deg.JPG,Potato___healthy
valid\Potato___healthy\80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874_180deg.JPG,Potato___healthy
valid\Potato___healthy\849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874_flipLR.JPG,Potato___healthy
valid\Potato___healthy\849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874_flipTB.JPG,Potato___healthy
valid\Potato___healthy\849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961_newGGR.JPG,Potato___healthy
valid\Potato___healthy\8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL 1924_flipLR.JPG,Potato___healthy
valid\Potato___healthy\8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL 1924_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL 1848_180deg.JPG,Potato___healthy
valid\Potato___healthy\875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL 1848_270deg.JPG,Potato___healthy
valid\Potato___healthy\875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL 1848_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890_180deg.JPG,Potato___healthy
valid\Potato___healthy\8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890_flipLR.JPG,Potato___healthy
valid\Potato___healthy\8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\8c1e1281-5937-4559-a02f-02817de6e122___RS_HL 4173_newGGR.JPG,Potato___healthy
valid\Potato___healthy\8c1e1281-5937-4559-a02f-02817de6e122___RS_HL 4173_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL 1757_270deg.JPG,Potato___healthy
valid\Potato___healthy\907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL 1757_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL 1757_newGGR.JPG,Potato___healthy
valid\Potato___healthy\907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL 1757_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888_flipTB.JPG,Potato___healthy
valid\Potato___healthy\923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888_newGRR.JPG,Potato___healthy
valid\Potato___healthy\929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL 1932_flipLR.JPG,Potato___healthy
valid\Potato___healthy\929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL 1932_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL 1932_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL 1932_newGGR.JPG,Potato___healthy
valid\Potato___healthy\949cafd0-098b-497f-9590-f0fb8ccafc94___RS_HL 4168_flipLR.JPG,Potato___healthy
valid\Potato___healthy\949cafd0-098b-497f-9590-f0fb8ccafc94___RS_HL 4168_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846.JPG,Potato___healthy
valid\Potato___healthy\9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846_flipTB.JPG,Potato___healthy
valid\Potato___healthy\9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\9b5be0c5-7d7e-493d-88ba-c721c85f73ca___RS_HL 5405_180deg.JPG,Potato___healthy
valid\Potato___healthy\9b5be0c5-7d7e-493d-88ba-c721c85f73ca___RS_HL 5405_270deg.JPG,Potato___healthy
valid\Potato___healthy\9b5be0c5-7d7e-493d-88ba-c721c85f73ca___RS_HL 5405_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\9c620128-2872-4bbb-bc14-d5b785242cf6___RS_HL 1751_flipLR.JPG,Potato___healthy
valid\Potato___healthy\9c620128-2872-4bbb-bc14-d5b785242cf6___RS_HL 1751_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960_newGRR.JPG,Potato___healthy
valid\Potato___healthy\9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\a02b6205-b40a-4178-8b34-3494f84b9d1f___RS_HL 1958.JPG,Potato___healthy
valid\Potato___healthy\a02b6205-b40a-4178-8b34-3494f84b9d1f___RS_HL 1958_270deg.JPG,Potato___healthy
valid\Potato___healthy\a02b6205-b40a-4178-8b34-3494f84b9d1f___RS_HL 1958_flipLR.JPG,Potato___healthy
valid\Potato___healthy\a02b6205-b40a-4178-8b34-3494f84b9d1f___RS_HL 1958_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414_flipTB.JPG,Potato___healthy
valid\Potato___healthy\a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414_newGRR.JPG,Potato___healthy
valid\Potato___healthy\a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819_180deg.JPG,Potato___healthy
valid\Potato___healthy\a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819_90deg.JPG,Potato___healthy
valid\Potato___healthy\a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819_newGGR.JPG,Potato___healthy
valid\Potato___healthy\a5050bde-febc-4931-b31d-45c9652df318___RS_HL 5373_180deg.JPG,Potato___healthy
valid\Potato___healthy\a5050bde-febc-4931-b31d-45c9652df318___RS_HL 5373_newGGR.JPG,Potato___healthy
valid\Potato___healthy\a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738_180deg.JPG,Potato___healthy
valid\Potato___healthy\a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738_270deg.JPG,Potato___healthy
valid\Potato___healthy\a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975_90deg.JPG,Potato___healthy
valid\Potato___healthy\aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975_flipLR.JPG,Potato___healthy
valid\Potato___healthy\aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL 1926.JPG,Potato___healthy
valid\Potato___healthy\ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL 1926_270deg.JPG,Potato___healthy
valid\Potato___healthy\ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL 1926_90deg.JPG,Potato___healthy
valid\Potato___healthy\ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL 1926_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL 1926_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL 1926_newGRR.JPG,Potato___healthy
valid\Potato___healthy\af15ac00-67ff-4114-ace8-6dca48b94665___RS_HL 1865.JPG,Potato___healthy
valid\Potato___healthy\af15ac00-67ff-4114-ace8-6dca48b94665___RS_HL 1865_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\b0fe9fe9-52e7-40e4-b4c0-769f1a0c7fb9___RS_HL 4175_90deg.JPG,Potato___healthy
valid\Potato___healthy\b0fe9fe9-52e7-40e4-b4c0-769f1a0c7fb9___RS_HL 4175_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\b28c43f9-5844-4e9b-86bf-36bc114cae07___RS_HL 1736_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\b35b9f8b-daca-4d12-a5be-defe68d0acc5___RS_HL 1903_flipLR.JPG,Potato___healthy
valid\Potato___healthy\b35b9f8b-daca-4d12-a5be-defe68d0acc5___RS_HL 1903_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL 1752_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL 1752_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL 1752_newGGR.JPG,Potato___healthy
valid\Potato___healthy\b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL 1752_newGRR.JPG,Potato___healthy
valid\Potato___healthy\b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL 1752_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740.JPG,Potato___healthy
valid\Potato___healthy\b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740_270deg.JPG,Potato___healthy
valid\Potato___healthy\b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740_90deg.JPG,Potato___healthy
valid\Potato___healthy\b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740_newGRR.JPG,Potato___healthy
valid\Potato___healthy\b536ea91-c5f8-413b-87f3-a22ac3d959d1___RS_HL 1825_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\b536ea91-c5f8-413b-87f3-a22ac3d959d1___RS_HL 1825_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\b61b9d33-59ea-41b0-a554-c382eb6128c5___RS_HL 1919_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\b89db9d3-a413-4781-bc88-5f6c2085ab5f___RS_HL 1909_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\b8b7b98a-eb1a-4213-9b0b-aeef4df427e8___RS_HL 1858_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\b925ad3e-fc49-497d-a6eb-115f0de20800___RS_HL 4170_180deg.JPG,Potato___healthy
valid\Potato___healthy\b925ad3e-fc49-497d-a6eb-115f0de20800___RS_HL 4170_newGRR.JPG,Potato___healthy
valid\Potato___healthy\b925ad3e-fc49-497d-a6eb-115f0de20800___RS_HL 4170_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\b9ea902d-e557-4fa5-893b-39a7a57c0121___RS_HL 1893.JPG,Potato___healthy
valid\Potato___healthy\b9ea902d-e557-4fa5-893b-39a7a57c0121___RS_HL 1893_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\bb04f738-1848-4dda-8834-384a48b335cd___RS_HL 1765_flipTB.JPG,Potato___healthy
valid\Potato___healthy\bb04f738-1848-4dda-8834-384a48b335cd___RS_HL 1765_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\bb04f738-1848-4dda-8834-384a48b335cd___RS_HL 1765_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\bb04f738-1848-4dda-8834-384a48b335cd___RS_HL 1765_newGGR.JPG,Potato___healthy
valid\Potato___healthy\bb04f738-1848-4dda-8834-384a48b335cd___RS_HL 1765_newGRR.JPG,Potato___healthy
valid\Potato___healthy\bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL 1829_270deg.JPG,Potato___healthy
valid\Potato___healthy\bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL 1829_flipTB.JPG,Potato___healthy
valid\Potato___healthy\bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL 1829_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\bde33d08-678c-4f84-b80e-fcb986a9a446___RS_HL 5415_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\bf2bffbb-cd8f-4d36-bd58-847808397c75___RS_HL 1786_flipTB.JPG,Potato___healthy
valid\Potato___healthy\c07db642-c675-4066-99b6-56bc8207fb37___RS_HL 4164_90deg.JPG,Potato___healthy
valid\Potato___healthy\c07db642-c675-4066-99b6-56bc8207fb37___RS_HL 4164_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c3caa84b-6078-4489-80ac-919d92d25ff7___RS_HL 1772_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c3caa84b-6078-4489-80ac-919d92d25ff7___RS_HL 1772_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c3caa84b-6078-4489-80ac-919d92d25ff7___RS_HL 1772_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\c3caa84b-6078-4489-80ac-919d92d25ff7___RS_HL 1772_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\c3caa84b-6078-4489-80ac-919d92d25ff7___RS_HL 1772_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL 1770_180deg.JPG,Potato___healthy
